yearRegister,gender,majorityStatus,isForcedLabour,isSexualExploit,UN_COO_Region,UN_COE_Region,IP_Exploiter,IP_Gender,IP_ageBroad,IP_citizen_UNRegion,IP_Relation,IP_PayMoney,IP_RecruiterBroker,IP_TransactionProcess,IP_ControlAbuseKidnap
,,Adult,1,,Europe,Europe,1,Male,,Europe,FriendAcquaintance;StrangerUnknownOther,Yes,1,,
,,Adult,1,,Europe,Europe,1,Male,,Europe,FamilyIntimatePartner;StrangerUnknownOther,No,1,,
,,Adult,1,,Europe,Europe,1,Male,,Europe,FamilyIntimatePartner;StrangerUnknownOther,No,1,,
,,Adult,1,,Europe,Europe,1,Male,,Europe,FamilyIntimatePartner;StrangerUnknownOther,No,1,,
,,Adult,1,,Europe,Europe,1,Female,,Europe,StrangerUnknownOther,No,1,,1
,,Adult,1,1,Europe,Asia,1,Male,,,StrangerUnknownOther,No,1,1,
,Female,Adult,,,,,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,1
,Female,Adult,,,Africa,,1,Male,,Africa,StrangerUnknownOther,No;Yes,1,1,
,Female,Adult,,,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,1,1
,Female,Adult,,,Africa,Africa,1,Female,,Africa,StrangerUnknownOther,No,,1,1
,Female,Adult,,,Africa,Africa,1,Female,,Africa,StrangerUnknownOther,No,,1,1
,Female,Adult,,,Africa,Africa,1,Female;Male,,Africa,,Yes,1,1,
,Female,Adult,,,Africa,Asia,1,Female;Male,,Asia,,No,1,1,
,Female,Adult,,,Africa,Asia,1,Female;Male,,Asia,,No,1,1,
,Female,Adult,,,Europe,Europe,,Female,,Europe,StrangerUnknownOther,No,1,1,1
,Female,Adult,,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,Yes,1,,1
,Female,Adult,,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No,,1,1
,Female,Adult,,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No,,1,1
,Female,Adult,,,Europe,Europe,1,Female;Male,,,StrangerUnknownOther,Yes,1,1,
,Female,Adult,,,Europe,Europe,1,Female;Male,,,StrangerUnknownOther,Yes,1,1,
,Female,Adult,,,Europe,Europe,1,Female;Male,,,StrangerUnknownOther,Yes,1,1,
,Female,Adult,,,Europe,Europe,1,Female;Male,,,StrangerUnknownOther,Yes,1,1,
,Female,Adult,,,Europe,Europe,1,Female;Male,,,StrangerUnknownOther,Yes,1,1,
,Female,Adult,,,Europe,Europe,1,Female;Male,,,StrangerUnknownOther,Yes,1,1,
,Female,Adult,,,Europe,Europe,1,Female;Male,,,StrangerUnknownOther,Yes,1,1,
,Female,Adult,,1,,Africa,1,Male,,Africa,FriendAcquaintance;StrangerUnknownOther,Yes,,1,
,Female,Adult,,1,,Africa,1,Male,,Africa,FamilyIntimatePartner,No,1,1,
,Female,Adult,,1,,Africa,1,Male,,Africa,FamilyIntimatePartner,No,1,1,
,Female,Adult,,1,,Africa,1,Male,39--47,Africa,StrangerUnknownOther,No,,1,
,Female,Adult,,1,,Africa,1,Female,,Africa,FamilyIntimatePartner,No,1,1,
,Female,Adult,,1,,Africa,1,Female,30--38,Africa,StrangerUnknownOther,No,,1,
,Female,Adult,,1,,Africa,1,Female,30--38,Africa,StrangerUnknownOther,No,,1,
,Female,Adult,,1,,Africa,1,Female,30--38,Africa,StrangerUnknownOther,No,,1,
,Female,Adult,,1,,Africa,1,Female,30--38,Africa,StrangerUnknownOther,No,,1,
,Female,Adult,,1,,Asia,,Female;Male,,Africa,StrangerUnknownOther,No,1,1,
,Female,Adult,,1,Africa,Africa,,,,Africa,StrangerUnknownOther,Yes,1,1,1
,Female,Adult,,1,Africa,Africa,,,,Africa,StrangerUnknownOther,Yes,1,1,1
,Female,Adult,,1,Africa,Africa,,,,Africa,StrangerUnknownOther,No,1,1,1
,Female,Adult,,1,Africa,Africa,,,,Africa,FriendAcquaintance,No,1,1,1
,Female,Adult,,1,Africa,Africa,,,,Africa,FriendAcquaintance,No,1,1,1
,Female,Adult,,1,Africa,Africa,,Male,,Africa,FamilyIntimatePartner,No,1,1,
,Female,Adult,,1,Africa,Africa,,Male,,Africa,FamilyIntimatePartner,No,1,1,
,Female,Adult,,1,Africa,Africa,,Male,39--47,Africa,StrangerUnknownOther,Yes,,1,
,Female,Adult,,1,Africa,Africa,,Male,39--47,Africa,StrangerUnknownOther,No,1,,
,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,,1,1,1
,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,,1,1,1
,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,1,
,Female,Adult,,1,Africa,Africa,,Female,,Africa,FriendAcquaintance,No,1,1,
,Female,Adult,,1,Africa,Africa,,Female,39--47,Africa,StrangerUnknownOther,,1,1,
,Female,Adult,,1,Africa,Africa,,Female,39--47,Africa,StrangerUnknownOther,Yes,,1,
,Female,Adult,,1,Africa,Africa,,Female,39--47,Africa,StrangerUnknownOther,Yes,,1,
,Female,Adult,,1,Africa,Africa,,Female,39--47,Africa,StrangerUnknownOther,Yes,1,,
,Female,Adult,,1,Africa,Africa,,Female,30--38,Africa,StrangerUnknownOther,Yes,,1,
,Female,Adult,,1,Africa,Africa,,Female,30--38,Africa,StrangerUnknownOther,Yes,,1,
,Female,Adult,,1,Africa,Africa,,Female,30--38,Africa,StrangerUnknownOther,Yes,,1,
,Female,Adult,,1,Africa,Africa,,Female,30--38,Africa,StrangerUnknownOther,Yes,,1,
,Female,Adult,,1,Africa,Africa,,Female,30--38,Africa,StrangerUnknownOther,Yes,,1,
,Female,Adult,,1,Africa,Africa,,Female,30--38,Africa,StrangerUnknownOther,Yes,,1,
,Female,Adult,,1,Africa,Africa,,Female,30--38,Africa,StrangerUnknownOther,Yes,,1,
,Female,Adult,,1,Africa,Africa,,Female,30--38,Africa,StrangerUnknownOther,No,,1,
,Female,Adult,,1,Africa,Africa,,Female,30--38,Africa,StrangerUnknownOther,No,,1,
,Female,Adult,,1,Africa,Africa,,Female,30--38,Africa,StrangerUnknownOther,No,,1,
,Female,Adult,,1,Africa,Africa,,Female,30--38,Africa,StrangerUnknownOther,No,,1,
,Female,Adult,,1,Africa,Africa,,Female,30--38,Africa,StrangerUnknownOther,No,1,,
,Female,Adult,,1,Africa,Africa,,Female,30--38,Africa,FriendAcquaintance,Yes,,1,
,Female,Adult,,1,Africa,Africa,1,,,Africa,,Yes,1,1,1
,Female,Adult,,1,Africa,Africa,1,,,Africa,FamilyIntimatePartner,No,1,,1
,Female,Adult,,1,Africa,Africa,1,Female,,Africa,,Yes,1,1,
,Female,Adult,,1,Africa,Africa,1,Female,,Africa,,Yes,1,1,
,Female,Adult,,1,Africa,Africa,1,Female,,Africa,FriendAcquaintance,Yes,1,,
,Female,Adult,,1,Africa,Africa,1,Female,,Africa,FamilyIntimatePartner,No,,1,
,Female,Adult,,1,Africa,Asia,1,Female;Male,,,StrangerUnknownOther,No,,1,
,Female,Adult,,1,Asia,Europe,1,Male,,,FriendAcquaintance;StrangerUnknownOther,No,1,,
,Female,Adult,,1,Asia,Europe,1,Male,,,FriendAcquaintance;StrangerUnknownOther,No,1,,
,Female,Adult,,1,Asia,Europe,1,Male,,Asia,FriendAcquaintance,,1,1,
,Female,Adult,,1,Asia,Europe,1,Male,,Asia,FriendAcquaintance,,1,1,
,Female,Adult,,1,Europe,,1,Male,,Europe,StrangerUnknownOther,No,1,1,
,Female,Adult,,1,Europe,,1,Male,,Europe,StrangerUnknownOther,No,1,1,
,Female,Adult,,1,Europe,,1,Male,,Europe,StrangerUnknownOther,No,1,1,
,Female,Adult,,1,Europe,,1,Male,,Europe,StrangerUnknownOther,No,1,1,
,Female,Adult,,1,Europe,,1,Male,,Asia;Europe,,No,1,1,
,Female,Adult,,1,Europe,Asia,1,Female,,Europe,StrangerUnknownOther,No,,1,
,Female,Adult,,1,Europe,Asia,1,Female;Male,,,StrangerUnknownOther,No,1,,
,Female,Adult,,1,Europe,Asia,1,Female;Male,,,StrangerUnknownOther,No,1,,
,Female,Adult,,1,Europe,Europe,1,Male,,Europe,,No,1,1,
,Female,Adult,,1,Europe,Europe,1,Male,,Europe,,No,1,1,
,Female,Adult,,1,Europe,Europe,1,Male,,Europe,FriendAcquaintance,No,,1,
,Female,Adult,,1,Europe,Europe,1,Male,,Europe,FriendAcquaintance,No,,1,
,Female,Adult,,1,Europe,Europe,1,Male,,Europe,FriendAcquaintance,No,1,,
,Female,Adult,,1,Europe,Europe,1,Female,,Europe,FriendAcquaintance,No,1,,
,Female,Adult,,1,Europe,Europe,1,Female,,Europe,FriendAcquaintance,No,1,,
,Female,Adult,,1,Europe,Europe,1,Female,,Europe,FriendAcquaintance,No,1,,
,Female,Adult,1,,,Africa,,Male,39--47,Africa,StrangerUnknownOther,Yes,,1,1
,Female,Adult,1,,,Africa,,Male,39--47,Africa,StrangerUnknownOther,Yes,,1,1
,Female,Adult,1,,,Africa,,Male,39--47,Africa,StrangerUnknownOther,Yes,,1,1
,Female,Adult,1,,,Africa,,Female;Male,,Africa,StrangerUnknownOther,No,1,1,
,Female,Adult,1,,,Africa,1,Female;Male,,Africa,FamilyIntimatePartner,No,1,,
,Female,Adult,1,,,Asia,,Female;Male,,Africa,StrangerUnknownOther,Yes,1,1,
,Female,Adult,1,,,Asia,,Female;Male,,Africa,StrangerUnknownOther,No,1,1,
,Female,Adult,1,,,Asia,1,Male,,Africa,FriendAcquaintance,No;Yes,1,,
,Female,Adult,1,,,Asia,1,Female;Male,,Asia,FriendAcquaintance,Yes,1,,
,Female,Adult,1,,,Asia,1,Female;Male,,Asia,FriendAcquaintance,Yes,1,,
,Female,Adult,1,,,Asia,1,Female;Male,,Asia,FriendAcquaintance,Yes,1,,
,Female,Adult,1,,,Asia,1,Female;Male,,Asia,FriendAcquaintance,Yes,1,,
,Female,Adult,1,,,Asia,1,Female;Male,,Africa,StrangerUnknownOther,Yes,1,,
,Female,Adult,1,,,Asia,1,Female;Male,,Africa,StrangerUnknownOther,No,1,,
,Female,Adult,1,,,Asia,1,Female;Male,,Africa,FriendAcquaintance,No,1,,
,Female,Adult,1,,,Europe,,Female;Male,,Europe,StrangerUnknownOther,Yes,1,,1
,Female,Adult,1,,,Europe,1,Male,,Asia;Europe,StrangerUnknownOther,No,1,,
,Female,Adult,1,,,Europe,1,Female;Male,,Europe,StrangerUnknownOther,,1,,1
,Female,Adult,1,,,Europe,1,Female;Male,,Europe,StrangerUnknownOther,,1,,1
,Female,Adult,1,,,Europe,1,Female;Male,,Europe,FriendAcquaintance,Yes,1,,
,Female,Adult,1,,Africa,,,Female,30--38,Africa,FriendAcquaintance,No,,1,1
,Female,Adult,1,,Africa,,1,Male,,Asia,,No,1,1,1
,Female,Adult,1,,Africa,,1,Male,,Asia,,No,1,1,1
,Female,Adult,1,,Africa,,1,Male,,Asia,,No;Yes,1,1,
,Female,Adult,1,,Africa,,1,Male,,Asia,,No;Yes,1,1,
,Female,Adult,1,,Africa,Africa,,Male,,Africa,StrangerUnknownOther,No,,1,1
,Female,Adult,1,,Africa,Africa,,Male,,Africa,FamilyIntimatePartner,No,1,1,
,Female,Adult,1,,Africa,Africa,,Male,39--47,Africa,FriendAcquaintance,Yes,,1,
,Female,Adult,1,,Africa,Africa,,Male,39--47,Africa,FriendAcquaintance,Yes,,1,
,Female,Adult,1,,Africa,Africa,,Female,,Africa,StrangerUnknownOther,Yes,,1,1
,Female,Adult,1,,Africa,Africa,,Female,,Africa,StrangerUnknownOther,Yes,,1,1
,Female,Adult,1,,Africa,Africa,,Female,,Africa,StrangerUnknownOther,Yes,,1,1
,Female,Adult,1,,Africa,Africa,,Female,,Africa,StrangerUnknownOther,No,,1,1
,Female,Adult,1,,Africa,Africa,,Female,,Africa,StrangerUnknownOther,No,,1,1
,Female,Adult,1,,Africa,Africa,,Female,,Africa,StrangerUnknownOther,No,,1,1
,Female,Adult,1,,Africa,Africa,,Female,,Africa,StrangerUnknownOther,No,,1,1
,Female,Adult,1,,Africa,Africa,,Female,,Africa,StrangerUnknownOther,No,,1,1
,Female,Adult,1,,Africa,Africa,,Female,,Africa,StrangerUnknownOther,No,,1,1
,Female,Adult,1,,Africa,Africa,,Female,,Africa,StrangerUnknownOther,No,,1,1
,Female,Adult,1,,Africa,Africa,,Female,,Africa,StrangerUnknownOther,No,,1,1
,Female,Adult,1,,Africa,Africa,,Female,39--47,Africa,StrangerUnknownOther,Yes,,1,
,Female,Adult,1,,Africa,Africa,,Female,39--47,Africa,StrangerUnknownOther,Yes,,1,
,Female,Adult,1,,Africa,Africa,,Female,39--47,Africa,StrangerUnknownOther,Yes,1,,
,Female,Adult,1,,Africa,Africa,,Female,39--47,Africa,StrangerUnknownOther,No,,1,
,Female,Adult,1,,Africa,Africa,,Female,39--47,Africa,StrangerUnknownOther,No,,1,
,Female,Adult,1,,Africa,Africa,,Female,39--47,Africa,StrangerUnknownOther,No,,1,
,Female,Adult,1,,Africa,Africa,,Female,39--47,Africa,StrangerUnknownOther,No,,1,
,Female,Adult,1,,Africa,Africa,,Female,39--47,Africa,StrangerUnknownOther,No,,1,
,Female,Adult,1,,Africa,Africa,,Female,39--47,Africa,StrangerUnknownOther,No,1,,
,Female,Adult,1,,Africa,Africa,,Female,39--47,Africa,StrangerUnknownOther,No,1,,
,Female,Adult,1,,Africa,Africa,,Female,39--47,Africa,FriendAcquaintance,No,1,,
,Female,Adult,1,,Africa,Africa,,Female,30--38,Africa,StrangerUnknownOther,Yes,,1,
,Female,Adult,1,,Africa,Africa,,Female,30--38,Africa,StrangerUnknownOther,Yes,,1,
,Female,Adult,1,,Africa,Africa,,Female,30--38,Africa,StrangerUnknownOther,Yes,,1,
,Female,Adult,1,,Africa,Africa,,Female,30--38,Africa,StrangerUnknownOther,Yes,,1,
,Female,Adult,1,,Africa,Africa,,Female,30--38,Africa,StrangerUnknownOther,Yes,,1,
,Female,Adult,1,,Africa,Africa,,Female,30--38,Africa,FriendAcquaintance,No,,1,
,Female,Adult,1,,Africa,Africa,,Female,30--38,Africa,FriendAcquaintance,No,,1,
,Female,Adult,1,,Africa,Africa,,Female,30--38,Africa,FriendAcquaintance,No,,1,
,Female,Adult,1,,Africa,Africa,1,Female,,,FamilyIntimatePartner,No,1,1,
,Female,Adult,1,,Africa,Africa,1,Female,,,FamilyIntimatePartner,No,1,1,
,Female,Adult,1,,Africa,Africa,1,Female,,Africa,FriendAcquaintance,Yes,1,,
,Female,Adult,1,,Africa,Africa,1,Female,30--38,Africa,,No,1,,
,Female,Adult,1,,Africa,Asia,,Male,,Asia,StrangerUnknownOther,No;Yes,,1,
,Female,Adult,1,,Africa,Asia,,Male,,Asia,StrangerUnknownOther,No;Yes,,1,
,Female,Adult,1,,Africa,Asia,,Male,,Asia,StrangerUnknownOther,No;Yes,,1,
,Female,Adult,1,,Africa,Asia,,Male,,Asia,StrangerUnknownOther,No;Yes,1,,
,Female,Adult,1,,Africa,Asia,,Male,,Asia,FriendAcquaintance;StrangerUnknownOther,No,1,,
,Female,Adult,1,,Africa,Asia,,Male,,Asia,FriendAcquaintance;StrangerUnknownOther,No,1,,
,Female,Adult,1,,Africa,Asia,,Male,39--47,Africa,StrangerUnknownOther,Yes,,1,
,Female,Adult,1,,Africa,Asia,,Female,,Africa,StrangerUnknownOther,Yes,1,1,
,Female,Adult,1,,Africa,Asia,,Female,,Africa,StrangerUnknownOther,No,1,1,
,Female,Adult,1,,Africa,Asia,,Female,,Africa,StrangerUnknownOther,No,1,1,
,Female,Adult,1,,Africa,Asia,,Female,,Africa,StrangerUnknownOther,No,1,1,
,Female,Adult,1,,Africa,Asia,,Female,,Africa,StrangerUnknownOther,No,1,1,
,Female,Adult,1,,Africa,Asia,,Female,,Africa,StrangerUnknownOther,No,1,1,
,Female,Adult,1,,Africa,Asia,,Female,39--47,Africa,StrangerUnknownOther,Yes,,1,
,Female,Adult,1,,Africa,Asia,,Female,39--47,Africa,StrangerUnknownOther,Yes,,1,
,Female,Adult,1,,Africa,Asia,,Female,39--47,Africa,StrangerUnknownOther,Yes,1,,
,Female,Adult,1,,Africa,Asia,1,,,Africa,StrangerUnknownOther,No;Yes,1,,
,Female,Adult,1,,Africa,Asia,1,,,Africa,StrangerUnknownOther,No;Yes,1,,
,Female,Adult,1,,Africa,Asia,1,,,Africa,StrangerUnknownOther,No;Yes,1,,
,Female,Adult,1,,Africa,Asia,1,Female,,,FamilyIntimatePartner,No,1,1,
,Female,Adult,1,,Africa,Asia,1,Female,,Africa,StrangerUnknownOther,Yes,1,,
,Female,Adult,1,,Africa,Asia,1,Female,,Africa,StrangerUnknownOther,Yes,1,,
,Female,Adult,1,,Africa,Asia,1,Female,,Africa,StrangerUnknownOther,Yes,1,,
,Female,Adult,1,,Africa,Asia,1,Female,,Africa,StrangerUnknownOther,Yes,1,,
,Female,Adult,1,,Africa,Asia,1,Female,,Africa,StrangerUnknownOther,No,1,,
,Female,Adult,1,,Africa,Asia,1,Female,,Africa,StrangerUnknownOther,No,1,,
,Female,Adult,1,,Africa,Asia,1,Female,,Africa,StrangerUnknownOther,No,1,,
,Female,Adult,1,,Africa,Asia,1,Female,,Africa,StrangerUnknownOther,No,1,,
,Female,Adult,1,,Africa,Asia,1,Female,,Africa,FriendAcquaintance,Yes,1,,
,Female,Adult,1,,Africa,Asia,1,Female,,Africa,FriendAcquaintance,Yes,1,,
,Female,Adult,1,,Africa,Asia,1,Female,,Africa,FriendAcquaintance,Yes,1,,
,Female,Adult,1,,Africa,Asia,1,Female,,Africa,FriendAcquaintance,No,1,,
,Female,Adult,1,,Africa,Asia,1,Female,,Africa,FriendAcquaintance,No,1,,
,Female,Adult,1,,Africa,Asia,1,Female,,Africa,FriendAcquaintance,No,1,,
,Female,Adult,1,,Asia,,1,Male,30--38,,FriendAcquaintance,Yes,1,1,
,Female,Adult,1,,Asia,,1,Male,30--38,Asia,FriendAcquaintance,No,1,,
,Female,Adult,1,,Asia,Asia,,Male,,Asia,StrangerUnknownOther,No,,1,1
,Female,Adult,1,,Asia,Asia,,Male,,Asia,StrangerUnknownOther,No,,1,1
,Female,Adult,1,,Asia,Asia,,Male,,Asia,StrangerUnknownOther,No,,1,1
,Female,Adult,1,,Asia,Asia,,Male,39--47,Asia,StrangerUnknownOther,Yes,1,,
,Female,Adult,1,,Asia,Asia,,Male,39--47,Asia,StrangerUnknownOther,Yes,1,,
,Female,Adult,1,,Asia,Asia,,Male,39--47,Asia,StrangerUnknownOther,No,1,,
,Female,Adult,1,,Asia,Asia,,Male,39--47,Asia,StrangerUnknownOther,No,1,,
,Female,Adult,1,,Asia,Asia,,Male,39--47,Asia,FamilyIntimatePartner,,1,1,
,Female,Adult,1,,Asia,Asia,,Male,30--38,Asia,StrangerUnknownOther,No,1,,
,Female,Adult,1,,Asia,Asia,,Female,30--38,Asia,StrangerUnknownOther,No,,1,
,Female,Adult,1,,Asia,Asia,,Female,30--38,Asia,StrangerUnknownOther,No,,1,
,Female,Adult,1,,Asia,Asia,,Female,30--38,Asia,StrangerUnknownOther,No,,1,
,Female,Adult,1,,Asia,Asia,,Female,30--38,Asia,StrangerUnknownOther,No,,1,
,Female,Adult,1,,Asia,Asia,,Female,30--38,Asia,StrangerUnknownOther,No,1,,
,Female,Adult,1,,Asia,Asia,,Female,30--38,Asia,StrangerUnknownOther,No,1,,
,Female,Adult,1,,Asia,Asia,,Female,30--38,Asia,StrangerUnknownOther,No,1,,
,Female,Adult,1,,Asia,Asia,,Female,30--38,Asia,StrangerUnknownOther,No,1,,
,Female,Adult,1,,Asia,Asia,,Female,30--38,Asia,StrangerUnknownOther,No,1,,
,Female,Adult,1,,Asia,Asia,,Female,30--38,Asia,StrangerUnknownOther,No,1,,
,Female,Adult,1,,Asia,Asia,,Female;Male,,Asia,,Yes,1,1,
,Female,Adult,1,,Asia,Asia,,Female;Male,,Asia,FriendAcquaintance,Yes,1,,
,Female,Adult,1,,Asia,Asia,,Female;Male,,Asia,FriendAcquaintance,Yes,1,,
,Female,Adult,1,,Asia,Asia,,Female;Male,,Asia,FriendAcquaintance,Yes,1,,
,Female,Adult,1,,Asia,Asia,1,,,Asia,,No,1,1,1
,Female,Adult,1,,Asia,Asia,1,Male,,Asia,FamilyIntimatePartner,No,1,,
,Female,Adult,1,,Asia,Asia,1,Male,,Asia,FamilyIntimatePartner,No,1,,
,Female,Adult,1,,Asia,Asia,1,Male,,Asia,FamilyIntimatePartner,No,1,,
,Female,Adult,1,,Asia,Asia,1,Male,,Asia,FamilyIntimatePartner,No,1,,
,Female,Adult,1,,Asia,Asia,1,Female,,Asia,FamilyIntimatePartner,No,1,,
,Female,Adult,1,,Asia,Asia,1,Female,,Asia,FamilyIntimatePartner,No,1,,
,Female,Adult,1,,Asia,Asia,1,Female,,Asia,FamilyIntimatePartner,No,1,,
,Female,Adult,1,,Asia,Asia,1,Female;Male,,,StrangerUnknownOther,No,,1,
,Female,Adult,1,,Asia,Europe,1,Male,,Asia,FriendAcquaintance,No,1,,
,Female,Adult,1,,Asia,Europe,1,Female,,Asia,FriendAcquaintance,No,1,,
,Female,Adult,1,,Asia,Europe,1,Female,,Asia,FriendAcquaintance,No,1,,
,Female,Adult,1,,Europe,,,Male,,Asia;Europe,StrangerUnknownOther,No,1,1,
,Female,Adult,1,,Europe,,,Male,,Asia;Europe,StrangerUnknownOther,No,1,1,
,Female,Adult,1,,Europe,Asia,1,Female;Male,,,StrangerUnknownOther,No,1,,
,Female,Adult,1,,Europe,Asia,1,Female;Male,,,StrangerUnknownOther,No,1,,
,Female,Adult,1,,Europe,Europe,1,Male,,Europe,FriendAcquaintance,Yes,1,,
,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,Yes,,,
,Female,Adult,1,1,,Asia,1,Male,,,StrangerUnknownOther,No,1,1,
,Female,Adult,1,1,,Asia,1,Male,,Asia,StrangerUnknownOther,,1,1,
,Female,Adult,1,1,,Europe,1,Male,,,StrangerUnknownOther,No,,1,1
,Female,Adult,1,1,,Europe,1,Female;Male,,Europe,FriendAcquaintance,No,,,
,Female,Adult,1,1,Africa,,,,30--38,Africa,StrangerUnknownOther,No,1,1,
,Female,Adult,1,1,Africa,Africa,,,30--38,Africa,StrangerUnknownOther,No,,1,
,Female,Adult,1,1,Africa,Africa,,Female,30--38,Africa,,No,,1,
,Female,Adult,1,1,Africa,Africa,,Female,30--38,Africa,,No,,1,
,Female,Adult,1,1,Asia,,1,Female;Male,,,FriendAcquaintance,No,1,,
,Female,Adult,1,1,Asia,Asia,,Male,,Asia,FriendAcquaintance,,1,1,
,Female,Adult,1,1,Asia,Asia,1,Male,,Asia,StrangerUnknownOther,,1,,
,Female,Adult,1,1,Asia,Asia,1,Male,,Asia,StrangerUnknownOther,,1,,
,Female,Adult,1,1,Asia,Asia,1,Male,,Asia,StrangerUnknownOther,,1,,
,Female,Adult,1,1,Asia,Asia,1,Male,,Asia,StrangerUnknownOther,,1,,
,Female,Adult,1,1,Asia,Europe,1,Female;Male,,,FriendAcquaintance,No,,,
,Female,Adult,1,1,Europe,,1,Male,,Europe,StrangerUnknownOther,No,1,,
,Female,Minor,,1,Asia,Asia,,Female;Male,,Asia,FriendAcquaintance,No,1,,
,Female,Minor,,1,Asia,Asia,1,Female;Male,,,FriendAcquaintance,No,1,,
,Female,Minor,,1,Asia,Asia,1,Female;Male,,,FriendAcquaintance,No,1,,
,Female,Minor,1,,,Asia,,Female;Male,,Asia,FriendAcquaintance,No,1,1,
,Female,Minor,1,,Asia,Asia,,Male,39--47,Asia,StrangerUnknownOther,No,,1,
,Female,Minor,1,,Asia,Asia,,Female,,Asia,StrangerUnknownOther,No,1,1,
,Female,Minor,1,,Asia,Asia,,Female;Male,,,StrangerUnknownOther,No,1,1,
,Female,Minor,1,,Asia,Asia,,Female;Male,,Asia,,No,1,1,
,Female,Minor,1,,Asia,Asia,1,Female;Male,,,,No,1,1,
,Male,,1,,Asia,Asia,1,Male,,Asia,StrangerUnknownOther,No;Yes,1,,
,Male,Adult,,,,Europe,1,Male,,Europe,StrangerUnknownOther,Yes,1,1,1
,Male,Adult,,,Europe,,1,Male,,Europe,FriendAcquaintance;StrangerUnknownOther,No,1,,1
,Male,Adult,,,Europe,,1,Male,,Europe,FriendAcquaintance;StrangerUnknownOther,No,1,,1
,Male,Adult,,,Europe,Europe,,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
,Male,Adult,,,Europe,Europe,,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
,Male,Adult,,,Europe,Europe,,Female;Male,,Europe,StrangerUnknownOther,No;Yes,1,,
,Male,Adult,,,Europe,Europe,,Female;Male,,Europe,StrangerUnknownOther,No;Yes,1,,
,Male,Adult,,,Europe,Europe,,Female;Male,,Europe,StrangerUnknownOther,No;Yes,1,,
,Male,Adult,,,Europe,Europe,1,,,Europe,StrangerUnknownOther,No,1,1,1
,Male,Adult,,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,Yes,1,,1
,Male,Adult,,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No,,1,1
,Male,Adult,,,Europe,Europe,1,Male,,Europe,FriendAcquaintance,No,,1,1
,Male,Adult,,,Europe,Europe,1,Male,,Europe,FriendAcquaintance,No,1,,1
,Male,Adult,,,Europe,Europe,1,Male,,Europe,FriendAcquaintance,No,1,,1
,Male,Adult,,,Europe,Europe,1,Male,,Europe,FriendAcquaintance,No,1,,1
,Male,Adult,,,Europe,Europe,1,Male,,Europe,FriendAcquaintance,No,1,,1
,Male,Adult,,,Europe,Europe,1,Male,,Europe,FriendAcquaintance,No,1,,1
,Male,Adult,,,Europe,Europe,1,Male,,Europe,FriendAcquaintance;StrangerUnknownOther,No,,1,
,Male,Adult,,,Europe,Europe,1,Male,,Europe,FriendAcquaintance;StrangerUnknownOther,No,,1,
,Male,Adult,,,Europe,Europe,1,Male,,Europe,FriendAcquaintance;StrangerUnknownOther,No,,1,
,Male,Adult,,,Europe,Europe,1,Female;Male,,,StrangerUnknownOther,Yes,1,1,
,Male,Adult,1,,,,1,Male,,Asia;Europe,FriendAcquaintance;StrangerUnknownOther,No,1,,
,Male,Adult,1,,,,1,Male,,Africa,FriendAcquaintance;StrangerUnknownOther,No,,1,1
,Male,Adult,1,,,Africa,1,Male,30--38,Africa,StrangerUnknownOther,Yes,,1,
,Male,Adult,1,,,Africa,1,Male,30--38,Africa,StrangerUnknownOther,Yes,,1,
,Male,Adult,1,,,Africa,1,Male,30--38,Africa,StrangerUnknownOther,No,,1,
,Male,Adult,1,,,Asia,,Male,,Asia,StrangerUnknownOther,No;Yes,1,1,
,Male,Adult,1,,,Asia,,Male,,Asia,FamilyIntimatePartner,No;Yes,1,1,
,Male,Adult,1,,,Asia,1,Male,,Asia,StrangerUnknownOther,No;Yes,1,,
,Male,Adult,1,,,Asia,1,Male,,Asia,StrangerUnknownOther,No;Yes,1,,
,Male,Adult,1,,,Asia,1,Male,,Asia,StrangerUnknownOther,No;Yes,1,,
,Male,Adult,1,,,Asia,1,Male,,Asia,StrangerUnknownOther,No;Yes,1,,
,Male,Adult,1,,,Asia,1,Male,,Asia,StrangerUnknownOther,No;Yes,1,,
,Male,Adult,1,,,Europe,1,Female;Male,,Asia,,No,1,1,
,Male,Adult,1,,Africa,,1,Male,,Africa,FriendAcquaintance;StrangerUnknownOther,Yes,1,,
,Male,Adult,1,,Africa,,1,Female,,,StrangerUnknownOther,No;Yes,1,1,
,Male,Adult,1,,Africa,Africa,,Male,,Africa,StrangerUnknownOther,Yes,,1,1
,Male,Adult,1,,Africa,Africa,,Male,,Africa,StrangerUnknownOther,Yes,,1,1
